ID|NIVEL1|NIVEL2|NIVEL3|NIVEL4|NIVEL5|TOTAL|ANOMES
63|Despesas operacionais|Localização|Conservação, manutenção e reparos|||          -2.850,00|202412
64|Despesas operacionais|Localização|Outras|||         -40.646,56|202412
65|Despesas operacionais|Localização|Energia elétrica|||         -49.303,77|202412
66|Despesas operacionais|Localização|Aluguel|||          -1.350,00|202412
67|Despesas operacionais|Localização|Depreciação e amortização|||        -327.676,62|202412
68|Despesas operacionais|Marketing|Comunicação institucional|||         -90.000,00|202412
69|Despesas operacionais|Marketing|Anúncios e editais|||            -577,83|202412
70|Despesas operacionais|Marketing|Propaganda e divulgação|||      -1.588.939,91|202412
71|Despesas operacionais|Representação institucional|Despesas De Viagens Em Congressos E Seminarios|||         -26.576,08|202412
72|Despesas operacionais|Representação institucional|Viagens|||        -973.254,47|202412
73|Despesas operacionais|Representação institucional|Representação institucional|||                  0|202412
74|Despesas operacionais|Representação institucional|Representação Social|||         -80.600,51|202412
75|Despesas operacionais|Representação institucional|Representação Em Congressos E Seminarios|||                  0|202412
76|Despesas operacionais|Doações e contribuições|Anuidades a entidades de classe|||         -15.255,14|202412
77|Despesas operacionais|Doações e contribuições|Contribuicoes, mensalidades e anuidades |||          -3.014,31|202412
78|Despesas operacionais|Doações e contribuições|Doacoes|||         -20.000,00|202412
79|Despesas operacionais|Outras despesas|Material de expediente|||        -129.559,96|202412
80|Despesas operacionais|Outras despesas|Comunicação|||         -70.479,08|202412
81|Despesas operacionais|Outras despesas|Convênios|||                  0|202412
82|Despesas operacionais|Outras despesas|Veículos|||          -8.054,21|202412
83|Despesas operacionais|Outras despesas|Crédito COFINS|||          36.942,12|202412
84|Despesas operacionais|Outras despesas|Diversos|Impostos e taxas||          -5.536,35|202412
85|Despesas operacionais|Outras despesas|Diversos|Acordos judiciais||       1.690.849,45|202412
86|Despesas operacionais|Outras despesas|Diversos|Baixas e cobranças||                  0|202412
87|Despesas operacionais|Outras despesas|Diversos|Provisão para crédito de liquidação duvidosa||          50.343,63|202412
88|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Refeição|         -91.686,63|202412
89|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Assinaturas e M. Técnicos|          -1.106,00|202412
90|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Representação Social|            -540,00|202412
91|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Maq., mov, equip. e utensílios|                  0|202412
92|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Brindes|                  0|202412
93|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Uniformne|                  0|202412
94|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Livros, Jornais e Revistas|          -2.112,02|202412
95|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Logística|            -468,00|202412
96|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Outras desp administrativas|         -20.619,15|202412
97|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Despesas diversas de eventos|                  0|202412
98|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Bens de pequeno valor|         -18.271,29|202412
99|Despesas operacionais|Outras despesas|Diversos|Outras Desp. Administrativas|Impressões / Material gráfico|                  0|202412
100|Resultado operacional|||||      -6.146.458,27|202412
101|Resultado de equivalência patrimonial|||||                  0|202412
102|Resultado não operacional|||||                  0|202412
103|Receitas financeiras|||||       4.249.406,69|202412
104|Despesas financeiras|||||      -9.456.350,03|202412
105|Resultado financeiro|||||      -5.206.943,34|202412
106|Superávit do exercício|||||     -11.353.401,61|202412
