TITULO|CODIGOCLIENTE|CLIENTE|UF_CLIENTE|STATUSDOTITULO|EMPRESAEMITENTE|FILIAL|EMPRESARECEBEDORA|PEDIDOFATURAMENTO|TIPODETITULO|TIPODECOBRANCA|CONTADOFLUXODECAIXA|EMISSAO|VENCIMENTO|COMPETENCIA|CONTADEPAGAMENTO|NOMEBANCOPAGAMENTO|DOCUMENTOFISCAL|DOCUMENTODEPAGAMENTO|PAGAMENTO|DATA_FLXCX|COD_CADU|VALOR_EMITIDO_UF|QTD|UF
262493|7808907000120|ADMINISTRADORA DE CONSORCIOS SICREDI LTD|RS|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273867|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427563|155662|09/01/2025|10/01/2025|6907|106,89|3|PI
262493|7808907000120|ADMINISTRADORA DE CONSORCIOS SICREDI LTD|RS|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273867|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427563|155662|09/01/2025|10/01/2025|6907|24.869,74|698|PR
262493|7808907000120|ADMINISTRADORA DE CONSORCIOS SICREDI LTD|RS|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273867|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427563|155662|09/01/2025|10/01/2025|6907|641,34|18|RJ
262493|7808907000120|ADMINISTRADORA DE CONSORCIOS SICREDI LTD|RS|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273867|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427563|155662|09/01/2025|10/01/2025|6907|997,64|28|RN
262493|7808907000120|ADMINISTRADORA DE CONSORCIOS SICREDI LTD|RS|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273867|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427563|155662|09/01/2025|10/01/2025|6907|463,19|13|RO
262493|7808907000120|ADMINISTRADORA DE CONSORCIOS SICREDI LTD|RS|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273867|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427563|155662|09/01/2025|10/01/2025|6907|71,26|2|RR
262493|7808907000120|ADMINISTRADORA DE CONSORCIOS SICREDI LTD|RS|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273867|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427563|155662|09/01/2025|10/01/2025|6907|9.441,95|265|SC
262493|7808907000120|ADMINISTRADORA DE CONSORCIOS SICREDI LTD|RS|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273867|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427563|155662|09/01/2025|10/01/2025|6907|249,41|7|SE
262493|7808907000120|ADMINISTRADORA DE CONSORCIOS SICREDI LTD|RS|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273867|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427563|155662|09/01/2025|10/01/2025|6907|2.244,69|63|TO
262506|204963000107|COOPERATIVA DE CREDITO RURAL SEARA|SC|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273880|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427576|155662|09/01/2025|10/01/2025|7203|71,26|2|SC
262576|9313766000109|CARUANA SA SOCIEDADE CFI|SP|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273950|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427646|155662|09/01/2025|10/01/2025|8718|285,04|8|PE
262576|9313766000109|CARUANA SA SOCIEDADE CFI|SP|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273950|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427646|155662|09/01/2025|10/01/2025|8718|356,30|10|PR
262576|9313766000109|CARUANA SA SOCIEDADE CFI|SP|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273950|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427646|155662|09/01/2025|10/01/2025|8718|106,89|3|TO
262587|10348181000103|COOPERATIVA DE CRED DO VALE DO ITAJAI E|SC|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273961|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427657|155662|09/01/2025|10/01/2025|9003|34,92|1|PR
262587|10348181000103|COOPERATIVA DE CRED DO VALE DO ITAJAI E|SC|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273961|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427657|155662|09/01/2025|10/01/2025|9003|7.577,08|217|SC
262639|12228808000100|ADMINISTRADORA DE CONSORCIO UNICOOB LTDA|PR|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|274013|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427709|155662|09/01/2025|10/01/2025|10495|35,63|1|AP
262639|12228808000100|ADMINISTRADORA DE CONSORCIO UNICOOB LTDA|PR|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|274013|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427709|155662|09/01/2025|10/01/2025|10495|35,63|1|BA
262639|12228808000100|ADMINISTRADORA DE CONSORCIO UNICOOB LTDA|PR|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|274013|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427709|155662|09/01/2025|10/01/2025|10495|35,63|1|DF
262639|12228808000100|ADMINISTRADORA DE CONSORCIO UNICOOB LTDA|PR|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|274013|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427709|155662|09/01/2025|10/01/2025|10495|106,89|3|GO
262639|12228808000100|ADMINISTRADORA DE CONSORCIO UNICOOB LTDA|PR|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|274013|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427709|155662|09/01/2025|10/01/2025|10495|320,67|9|MS
262639|12228808000100|ADMINISTRADORA DE CONSORCIO UNICOOB LTDA|PR|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|274013|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427709|155662|09/01/2025|10/01/2025|10495|71,26|2|MT
262639|12228808000100|ADMINISTRADORA DE CONSORCIO UNICOOB LTDA|PR|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|274013|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427709|155662|09/01/2025|10/01/2025|10495|213,78|6|PA
262639|12228808000100|ADMINISTRADORA DE CONSORCIO UNICOOB LTDA|PR|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|274013|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427709|155662|09/01/2025|10/01/2025|10495|8.373,05|235|PR
262639|12228808000100|ADMINISTRADORA DE CONSORCIO UNICOOB LTDA|PR|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|274013|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427709|155662|09/01/2025|10/01/2025|10495|498,82|14|SC
262706|17555263000160|BARIGUI CAMINHOES LTDA|PR|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|274080|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427776|155662|09/01/2025|10/01/2025|12815|71,26|2|PR
262706|17555263000160|BARIGUI CAMINHOES LTDA|PR|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|274080|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427776|155662|09/01/2025|10/01/2025|12815|142,52|4|SC
262767|36298873000170|ROGGIA AUTOMOVEIS LTDA|PR|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|274141|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427837|155662|09/01/2025|10/01/2025|14045|570,08|16|PR
261228|2528151000142|COOP E C M S M VITORIA DA CONQUISTA LTDA|BA|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|272692|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|30/11/2024|20/12/2024|30/11/2024|237.01.COB|BANCO BRADESCO S.A.|426488|155696|10/01/2025|10/01/2025|11281|349,17|10|BA
262011|81099491000171|COOP CRED POUP INV VALE DO PIQUIRI ABCD|PR|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273385|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427084|155693|10/01/2025|13/01/2025|91|13.513,03|387|PR
262032|37631058000143|COOPERATIVA DE CREDITO DE LIVRE ADMISSAO|GO|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273406|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427105|155693|10/01/2025|13/01/2025|172|209,50|6|GO
262151|87795639000199|COOPERATIVA DE CREDITO ALIANCA RS SC ES|RS|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273525|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427221|155693|10/01/2025|13/01/2025|1494|1.850,62|53|ES
262151|87795639000199|COOPERATIVA DE CREDITO ALIANCA RS SC ES|RS|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273525|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427221|155693|10/01/2025|13/01/2025|1494|5.063,02|145|SC
262165|87733077000159|COOP DE CRED POUP E INVEST ESSENCIA RS E|RS|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273539|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427235|155693|10/01/2025|13/01/2025|1548|1.920,46|55|ES
262187|3403333000150|IRMAOS DE MARCO ADM CONSORCIO S C LTDA|SC|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273561|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427257|155693|10/01/2025|13/01/2025|1869|106,89|3|SC
262240|95163002000108|COOPERATIVA DE ECONOMIA E CREDITO MUTUO|RS|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273614|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427310|155693|10/01/2025|13/01/2025|2728|106,89|3|MS
262240|95163002000108|COOPERATIVA DE ECONOMIA E CREDITO MUTUO|RS|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273614|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427310|155693|10/01/2025|13/01/2025|2728|106,89|3|SC
262262|2144899000141|COOP DE CRED DE LIVRE ADM DA REG CENTRAL|RO|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273636|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427332|155693|10/01/2025|13/01/2025|3129|558,68|16|RO
262320|2306509000192|COMERCIO DE MOTOCICLETAS ELOI LTDA|SC|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273694|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427390|155693|10/01/2025|13/01/2025|4119|35,63|1|SC
262382|33022690000139|CCPI ASSOCIADOS DO NOROESTE DE MT E AC S|MT|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273756|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427452|155693|10/01/2025|13/01/2025|4532|1.257,03|36|AC
262382|33022690000139|CCPI ASSOCIADOS DO NOROESTE DE MT E AC S|MT|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273756|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427452|155693|10/01/2025|13/01/2025|4532|139,67|4|AM
262382|33022690000139|CCPI ASSOCIADOS DO NOROESTE DE MT E AC S|MT|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273756|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427452|155693|10/01/2025|13/01/2025|4532|2.304,55|66|MT
262382|33022690000139|CCPI ASSOCIADOS DO NOROESTE DE MT E AC S|MT|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273756|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427452|155693|10/01/2025|13/01/2025|4532|69,83|2|RO
262416|3741244000113|ITAMAR SCHONS EIRELI|SC|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273790|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427486|155693|10/01/2025|13/01/2025|5100|71,26|2|SC
262486|5695110000139|STOP BARRA AUTOMOVEIS LTDA|RJ|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273860|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427556|155693|10/01/2025|13/01/2025|6626|71,26|2|RJ
262497|33868654000190|CLUBE NAVAL|RJ|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273871|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427567|155693|10/01/2025|13/01/2025|7014|35,63|1|BA
262497|33868654000190|CLUBE NAVAL|RJ|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273871|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427567|155693|10/01/2025|13/01/2025|7014|427,56|12|RJ
262580|10143743000174|COOP DE CRED DE LIVRE ADMISSAO DE ASSOCI|SC|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273954|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427650|155693|10/01/2025|13/01/2025|8824|178,15|5|PR
262580|10143743000174|COOP DE CRED DE LIVRE ADMISSAO DE ASSOCI|SC|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273954|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427650|155693|10/01/2025|13/01/2025|8824|498,82|14|SC
262593|7770493000198|AEDY COMERCIO REFORMA CORRETAGEM DE VEIC|BA|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|273967|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427663|155693|10/01/2025|13/01/2025|9201|178,15|5|BA
262628|7502031000190|COOP DE CRED DE LIVRE ADM CENTRO OESTE L|GO|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|274002|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427698|155693|10/01/2025|13/01/2025|10274|69,83|2|DF
262628|7502031000190|COOP DE CRED DE LIVRE ADM CENTRO OESTE L|GO|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|274002|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427698|155693|10/01/2025|13/01/2025|10274|942,77|27|GO
262662|10520232000124|COOP CRED INVESTIMENTO INTERACAO SOLIDAR|RO|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|274036|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427732|155693|10/01/2025|13/01/2025|11120|997,64|28|RO
262672|14723388000163|BR CONSORCIOS ADMINISTRADORA DE CONSORCI|PR|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|274046|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427742|155693|10/01/2025|13/01/2025|11428|106,89|3|AL
262672|14723388000163|BR CONSORCIOS ADMINISTRADORA DE CONSORCI|PR|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|274046|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427742|155693|10/01/2025|13/01/2025|11428|35,63|1|AM
262672|14723388000163|BR CONSORCIOS ADMINISTRADORA DE CONSORCI|PR|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|274046|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427742|155693|10/01/2025|13/01/2025|11428|391,93|11|BA
262672|14723388000163|BR CONSORCIOS ADMINISTRADORA DE CONSORCI|PR|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|274046|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427742|155693|10/01/2025|13/01/2025|11428|178,15|5|DF
262672|14723388000163|BR CONSORCIOS ADMINISTRADORA DE CONSORCI|PR|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|274046|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427742|155693|10/01/2025|13/01/2025|11428|35,63|1|ES
262672|14723388000163|BR CONSORCIOS ADMINISTRADORA DE CONSORCI|PR|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|274046|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427742|155693|10/01/2025|13/01/2025|11428|463,19|13|GO
262672|14723388000163|BR CONSORCIOS ADMINISTRADORA DE CONSORCI|PR|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|274046|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427742|155693|10/01/2025|13/01/2025|11428|320,67|9|MA
262672|14723388000163|BR CONSORCIOS ADMINISTRADORA DE CONSORCI|PR|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|274046|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427742|155693|10/01/2025|13/01/2025|11428|320,67|9|MS
262672|14723388000163|BR CONSORCIOS ADMINISTRADORA DE CONSORCI|PR|Pago|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|FENASEG MATRIZ|FED NAC EMP SEG  PRIV CAPIT E PREV COMP|274046|01 - NF de Serviço|06 - BOLETO GRAVAMES|30101|31/12/2024|22/01/2025|31/12/2024|237.01.COB|BANCO BRADESCO S.A.|427742|155693|10/01/2025|13/01/2025|11428|249,41|7|MT
